mySQLProjectId	ownerLogin/projName	SOId	ghLogin	ghMySQLId	ghMongoDBId
3825551	bundler/bundler	517868	JuanitoFatas	73549	1000669
3825551	bundler/bundler	224736	colszowka	26668	13972
3825551	bundler/bundler	366254	raggi	59216	348
3825551	bundler/bundler	1245024	gjaldon	889890	1457730
3825551	bundler/bundler	33997	gnufied	17898	278
3825551	bundler/bundler	169403	ognevsky	18158	175508
3825551	bundler/bundler	178850	tenderlove	129	3124
3825551	bundler/bundler	569310	d-reinhold	339768	815285
3825551	bundler/bundler	1440192	dylanahsmith	106511	954402
3825551	bundler/bundler	5646	andremedeiros	212597	9689
3825551	bundler/bundler	35852	hone	4507	16457
3825551	bundler/bundler	29470	TimMoore	128803	44385
3825551	bundler/bundler	87380	cbeer	63784	111218
3825551	bundler/bundler	116942	railsjedi	56894	206662
3825551	bundler/bundler	122162	wycats	3892	4
3825551	bundler/bundler	174441	dougbarth	48538	3844
3825551	bundler/bundler	41015	cypher	35126	978
3825551	bundler/bundler	298447	jmazzi	8152	2273
3825551	bundler/bundler	291739	joelmoss	11918	4614
3825551	bundler/bundler	218779	wyattdanger	72202	72922
3825551	bundler/bundler	579153	KieranP	90770	16620
3825551	bundler/bundler	479314	fpauser	44329	7302
3825551	bundler/bundler	1892510	rafaeldx7	75720	18988
3825551	bundler/bundler	2300593	skottler	8599	579876
3825551	bundler/bundler	411199	carllerche	11718	6180
3825551	bundler/bundler	83235	thetamind	12445	872
3825551	bundler/bundler	11284	bhollis	6685	313208
3825551	bundler/bundler	182703	ismell	70023	562978
3825551	bundler/bundler	471412	mvz	108	10898
3825551	bundler/bundler	677322	RyanonRails	4133	350391
3825551	bundler/bundler	1335022	evanphx	52402	7
3825551	bundler/bundler	1289572	suzukaze	197562	1078126
3825551	bundler/bundler	2027538	ixti	8898	94782
3825551	bundler/bundler	688266	kamilski81	175520	772784
3825551	bundler/bundler	768635	lloydpick	126793	71318
3825551	bundler/bundler	1508050	amikula	34664	8440
3825551	bundler/bundler	187096	grimen	8954	4783
3825551	bundler/bundler	1316809	postmodern	33245	12671
3825551	bundler/bundler	800380	zimbatm	6858	3248
3825551	bundler/bundler	53685	patshaughnessy	6326	28140
3825551	bundler/bundler	926126	tomdale	3937	90888
3825551	bundler/bundler	802132	fxn	8174	3387
3825551	bundler/bundler	201804	joshk	4912	8701
3825551	bundler/bundler	625422	MSch	28867	7475
3825551	bundler/bundler	473763	Nerian	97002	259568
3825551	bundler/bundler	133012	rohit	14759	14514
3825551	bundler/bundler	290102	YorickPeterse	172389	86065
3825551	bundler/bundler	420947	richardkmichael	48509	364390
3825551	bundler/bundler	1107516	fred	158006	2520
10408	Khan/khan-exercises	599131	kaninepete	138178	881264
10408	Khan/khan-exercises	573180	coffenbacher	112887	245867
10408	Khan/khan-exercises	565662	lionaneesh	333358	1305901
10408	Khan/khan-exercises	538640	jasonrr	24468	108170
10408	Khan/khan-exercises	496285	majek	30726	63387
10408	Khan/khan-exercises	152796	johnfn	53781	167745
10408	Khan/khan-exercises	468093	kramtark	184950	361318
10408	Khan/khan-exercises	23567	soegaard	4393	461765
10408	Khan/khan-exercises	798235	jceipek	104589	438112
10408	Khan/khan-exercises	49485	spicyj	7122	6820
10408	Khan/khan-exercises	17176	sontek	8673	151924
10408	Khan/khan-exercises	2225019	nmakiya	249583	1389896
10408	Khan/khan-exercises	929475	rpicard	6963	972387
10408	Khan/khan-exercises	303833	phillco	187658	536668
10408	Khan/khan-exercises	355830	agermanidis	68745	600956
10408	Khan/khan-exercises	2009325	lsavino	356335	280683
10408	Khan/khan-exercises	552796	stchangg	175826	854976
10408	Khan/khan-exercises	3829	dmnd	184856	4427
10408	Khan/khan-exercises	379580	jpiasetz	33799	171265
10408	Khan/khan-exercises	1347623	pamelafox	32592	297042
10408	Khan/khan-exercises	260319	bbondy	10335	831718
10408	Khan/khan-exercises	107415	matchu	92958	59218
10408	Khan/khan-exercises	357985	streeter	1320	164168
10408	Khan/khan-exercises	185475	henrikmidtiby	455557	46341
10408	Khan/khan-exercises	722949	jruberg	199510	210752
10408	Khan/khan-exercises	1154997	alangpierce	1596230	211605
10408	Khan/khan-exercises	178680	rockhymas	877977	142136
10408	Khan/khan-exercises	368798	jasonm	29078	1031
10408	Khan/khan-exercises	383958	joelburget	30086	310981
10408	Khan/khan-exercises	708437	cortis	1813527	829682
10408	Khan/khan-exercises	532530	beneater	28094	1017630
10408	Khan/khan-exercises	6524	jeresig	24452	1615
10408	Khan/khan-exercises	55878	mikegee	23531	14068
10408	Khan/khan-exercises	470756	nsfmc	2318	216572
10408	Khan/khan-exercises	617087	EliotVU	148504	808593
10408	Khan/khan-exercises	380451	ParkerK	184930	464971
10408	Khan/khan-exercises	566920	petercollingridge	10879	219302
10408	Khan/khan-exercises	1020037	benkomalo	68421	32319
10408	Khan/khan-exercises	1306078	arnaudbenard	292351	1458008
10408	Khan/khan-exercises	908152	dlai0001	381122	864637
10408	Khan/khan-exercises	1144648	dddao	626079	-
10408	Khan/khan-exercises	918962	AndrewWorsnop	184834	920407
10408	Khan/khan-exercises	1177992	imranghory	480651	-
10408	Khan/khan-exercises	672346	zachfogg	12598	774794
10408	Khan/khan-exercises	57318	xymostech	38973	217900
10408	Khan/khan-exercises	1062546	tzjames	936704	950231
10408	Khan/khan-exercises	1558781	eagler	33762	748149
10408	Khan/khan-exercises	926140	jpulgarin	106342	201411
10408	Khan/khan-exercises	546661	peterolson	714925	-
10408	Khan/khan-exercises	1058853	wcdolphin	247183	446889
10408	Khan/khan-exercises	1734826	JustinJ	337758	409075
10408	Khan/khan-exercises	1950269	epicfaace	399136	1689183
10408	Khan/khan-exercises	527280	jamalex	553903	618416
10408	Khan/khan-exercises	456809	Freyert	574562	449155
10408	Khan/khan-exercises	103453	pjankiewicz	806960	-
10408	Khan/khan-exercises	564488	bradleyt	635958	-
10408	Khan/khan-exercises	1215339	Sohl-Dickstein	68456	498544
10408	Khan/khan-exercises	177646	richard-to	46030	539889
10408	Khan/khan-exercises	969922	jacktoole1	933299	1487889
10408	Khan/khan-exercises	303911	phleet	68459	150329
10408	Khan/khan-exercises	1031382	igorT	12535	715175
4135	scala/scala	2608285	ViniciusMiana	331758	2053546
4135	scala/scala	579423	ihji	344668	61807
4135	scala/scala	964173	jedesah	721855	1780116
4135	scala/scala	955091	Atry	123108	601530
4135	scala/scala	455615	acruise	2642	50057
4135	scala/scala	160378	retronym	8966	65551
4135	scala/scala	227803	viktorklang	38136	10871
4135	scala/scala	305973	robinst	86505	16778
4135	scala/scala	1011414	mergeconflict	266382	921312
4135	scala/scala	265463	dragos	32878	133742
4135	scala/scala	480674	pedrofurla	17037	211820
4135	scala/scala	24068	iainmcgin	45824	309153
4135	scala/scala	2045167	starblood	1841758	804575
4135	scala/scala	260601	jsuereth	19341	29006
4135	scala/scala	88258	stephenjudkins	25867	8593
4135	scala/scala	1536001	mesagie	767977	616893
4135	scala/scala	243300	bearfeeder	23550	1480798
4135	scala/scala	825469	heathermiller	37811	687163
4135	scala/scala	733666	AndreVanDelft	1265783	3143379
4135	scala/scala	2621536	sschaef	17070	488530
4135	scala/scala	453594	axel22	37814	151774
4135	scala/scala	1056623	kfer38	53329	1732145
4135	scala/scala	1296806	som-snytt	49148	369425
4135	scala/scala	568393	schmmd	8976	954798
4135	scala/scala	1736826	dlwh	4293	9633
4135	scala/scala	1344648	aztek	103288	29660
4135	scala/scala	203487	szabolcsberecz	3392	447532
4135	scala/scala	297776	soc	37770	42493
4135	scala/scala	1424339	sullivan-	512658	518346
4135	scala/scala	604	swartzrock	283576	127138
4135	scala/scala	603293	ruippeixotog	561957	613493
4135	scala/scala	371948	vigdorchik	150789	707755
4135	scala/scala	581539	magarciaEPFL	36101	1249748
4135	scala/scala	261124	gkossakowski	36100	4217
4135	scala/scala	291485	malayeri	824250	138547
4135	scala/scala	438886	rtyley	45848	52038
4135	scala/scala	277156	havocp	35296	218689
4135	scala/scala	1203558	andriyp	465743	-
4135	scala/scala	89872	paulp	17010	9135
4135	scala/scala	247533	Ichoran	713725	2298644
4135	scala/scala	86485	SethTisue	53003	161079
4135	scala/scala	3827	eed3si9n	4577	184683
4135	scala/scala	80731	blair	238937	2297
4135	scala/scala	53974	Blaisorblade	140525	289960
4135	scala/scala	1405371	ingoem	458384	186377
4135	scala/scala	1908709	ACMSADNU	881784	-
4135	scala/scala	203487	khernyo	1321270	447532
4135	scala/scala	1829647	sjrd	63369	535934
4135	scala/scala	1177015	clhodapp	36124	108633
4135	scala/scala	53013	dcsobral	17041	141079
4135	scala/scala	279348	phaller	83638	289943
4135	scala/scala	7647	jrudolph	36098	9868
4135	scala/scala	131615	xeno-by	32869	609152
4135	scala/scala	442567	ijuma	17045	24747
4135	scala/scala	65133	JamesIry	74347	478012
4135	scala/scala	738138	gourlaysama	51455	733438
4135	scala/scala	759714	jiaweihli	168464	351887
55	yui/yui3	263836	tripp	1148	63965
55	yui/yui3	175858	evangoer	37097	56670
55	yui/yui3	306296	allenrabinovich	16587	46447
55	yui/yui3	2184589	FabianFrank	26751	691152
55	yui/yui3	1205268	davew252	1148744	807474
55	yui/yui3	203128	jamessanders	141312	178842
55	yui/yui3	1302100	sdesai	1152	46587
55	yui/yui3	290913	sartak	28161	45430
55	yui/yui3	515755	rothshahar	113445	366928
55	yui/yui3	107268	lsmith	28194	20873
55	yui/yui3	48391	roblund	165220	182663
55	yui/yui3	788220	nhusher	1496037	376978
55	yui/yui3	121150	asystance	162825	783457
55	yui/yui3	284302	gurumvg	224822	1510203
55	yui/yui3	1797	emkay	88280	1327
55	yui/yui3	41261	miraglia	162480	38449
55	yui/yui3	3779	mrclay	23644	170687
55	yui/yui3	611806	msweeney	28196	39166
55	yui/yui3	323479	jenny	28197	39464
55	yui/yui3	76392	bluesmoon	155173	35098
55	yui/yui3	444152	willywongi	61315	115992
55	yui/yui3	219238	alanning	17254	749324
55	yui/yui3	943183	onlywei	562972	1470998
55	yui/yui3	1412772	hadrienl	176259	225382
55	yui/yui3	1642991	armetiz	189072	1119250
55	yui/yui3	126344	ericf	733	29096
55	yui/yui3	751158	ziesemer	1041977	1887649
55	yui/yui3	248332	VGJGOYYN	65085	-
55	yui/yui3	607175	andreas-karlsson	644816	483975
55	yui/yui3	460540	jslayer	12938	282190
55	yui/yui3	420852	triptych	3129	8691
55	yui/yui3	269620	hojberg	5662	2371
55	yui/yui3	49840	trunksye	728692	-
55	yui/yui3	59607	derek	28188	14372
55	yui/yui3	775783	zhiyelee	325367	681150
55	yui/yui3	1607737	dpnishant	1279727	1339669
55	yui/yui3	926361	blakmatrix	50770	91209
55	yui/yui3	62678	davglass	15030	32551
55	yui/yui3	1244884	customcommander	497207	-
55	yui/yui3	7847	tivac	46314	49545
55	yui/yui3	462144	BLOEWESR	694	-
55	yui/yui3	1658393	nzakas	4764	38546
55	yui/yui3	400286	mjhm	399988	431925
55	yui/yui3	2448773	opichals	162649	140211
55	yui/yui3	681838	jbalsas	255267	905006
55	yui/yui3	188729	juandopazo	72080	347002
55	yui/yui3	5707	evocateur	5195	5605
55	yui/yui3	1518382	caridy	34967	38969
55	yui/yui3	201103	ghinch	131287	60158
55	yui/yui3	207547	tilomitra	28200	174783
55	yui/yui3	769275	mschipperheyn	584750	384959
55	yui/yui3	14985	rgrove	3932	1465
55	yui/yui3	1673433	Satyam	469364	47507
55	yui/yui3	1523159	lazybean	224818	529333
1771	NServiceBus/NServiceBus	883488	Jpattom	234069	543532
1771	NServiceBus/NServiceBus	54538	HEskandari	254829	132117
1771	NServiceBus/NServiceBus	1646391	Bishbulb	222364	1005284
1771	NServiceBus/NServiceBus	484041	zimareff	2239612	2821205
1771	NServiceBus/NServiceBus	634824	mj1856	304334	1396388
1771	NServiceBus/NServiceBus	2110408	yaniv-yechezkel	1442676	3368114
1771	NServiceBus/NServiceBus	601988	ianbattersby	119718	185776
1771	NServiceBus/NServiceBus	2656	BrianVallelunga	707086	351190
1771	NServiceBus/NServiceBus	50354	sliedig	349541	597073
1771	NServiceBus/NServiceBus	996820	mauroservienti	1021414	1325611
1771	NServiceBus/NServiceBus	132454	aluetjen	349544	727763
1771	NServiceBus/NServiceBus	33682	jamescrowley	26191	509533
1771	NServiceBus/NServiceBus	2646	mattburton	71691	42413
1771	NServiceBus/NServiceBus	48886	ilivewithian	532917	422605
1771	NServiceBus/NServiceBus	882875	BogdanMitrache	1903363	3647743
1771	NServiceBus/NServiceBus	77741	jimitndiaye	85979	316325
1771	NServiceBus/NServiceBus	1238739	yvesgoeleven	280720	471354
1771	NServiceBus/NServiceBus	2461073	sfarmar	572212	125256
1771	NServiceBus/NServiceBus	1196823	TrevorPilley	195976	1454073
1771	NServiceBus/NServiceBus	540884	rosieks	206697	1107959
1771	NServiceBus/NServiceBus	199551	ramonsmits	45061	152998
1771	NServiceBus/NServiceBus	11562	lcorneliussen	341549	124608
1771	NServiceBus/NServiceBus	549	jkodroff	125337	410614
1771	NServiceBus/NServiceBus	151350	udidahan	9543	475886
1771	NServiceBus/NServiceBus	140449	jaminto	1021430	1396484
1771	NServiceBus/NServiceBus	10039	DavidBoike	9539	427110
1771	NServiceBus/NServiceBus	448580	remogloor	74833	155931
1771	NServiceBus/NServiceBus	4407	kberridge	83359	178916
1771	NServiceBus/NServiceBus	236004	andreasohlund	9537	125028
1771	NServiceBus/NServiceBus	340858	kblooie	83043	294642
1771	NServiceBus/NServiceBus	260175	fhalim	552418	-
1771	NServiceBus/NServiceBus	897833	alistair	887917	2605
1771	NServiceBus/NServiceBus	1823927	janovesk	246231	396480
1771	NServiceBus/NServiceBus	149264	agross	16496	16245
1771	NServiceBus/NServiceBus	1262002	shlomii	9535	1136118
1771	NServiceBus/NServiceBus	885978	peterbeams	34852	1084089
1771	NServiceBus/NServiceBus	227408	TODIXUIC	206680	-
1771	NServiceBus/NServiceBus	898477	vytautas-mackonis	769414	-
1771	NServiceBus/NServiceBus	2660176	jruizaranguren	741446	-
1771	NServiceBus/NServiceBus	236487	michaelnoonan	489338	1627582
1771	NServiceBus/NServiceBus	561411	GeertvanHorrik	641323	1246444
1771	NServiceBus/NServiceBus	437658	ManivannanDSekaran	1840067	2376186
1771	NServiceBus/NServiceBus	136720	chrisbednarski	424757	-
1771	NServiceBus/NServiceBus	58508	jbogard	52295	104498
1771	NServiceBus/NServiceBus	53158	SimonCropp	104622	122666
1771	NServiceBus/NServiceBus	3323	pawelpabich	247374	347637
1771	NServiceBus/NServiceBus	706806	danielmarbach	254817	174258
1771	NServiceBus/NServiceBus	84707	afyles	206447	354023
1771	NServiceBus/NServiceBus	144190	Sarmaad	254818	694073
1771	NServiceBus/NServiceBus	275095	grahamrhay	105091	180700
1771	NServiceBus/NServiceBus	188029	johannesg	206676	186378
3929178	edx/edx-platform	1137369	defance	1508303	902506
3929178	edx/edx-platform	1265417	antoviaque	19596	514483
3929178	edx/edx-platform	126312	rocha	49942	51551
3929178	edx/edx-platform	1567145	kluo	81297	868615
3929178	edx/edx-platform	1252708	dmin7b5	164479	21386
3929178	edx/edx-platform	573642	eipark	292768	723778
3929178	edx/edx-platform	761483	fredsmith	210111	749285
3929178	edx/edx-platform	70887	feanil	933049	-
3929178	edx/edx-platform	1348535	TheJJ	223158	673543
3929178	edx/edx-platform	1267286	peter-fogg	768019	1819831
3929178	edx/edx-platform	52932	arjun810	449355	23281
3929178	edx/edx-platform	375365	dmitchell	1344735	475919
3929178	edx/edx-platform	1329792	valera-rozuvan	685649	2273090
3929178	edx/edx-platform	402764	theJohnnyBrown	73163	165906
3929178	edx/edx-platform	567967	dementrock	52133	784063
3929178	edx/edx-platform	117015	pgbovine	15700	235800
3929178	edx/edx-platform	137746	benmcmorran	3615828	6981284
3929178	edx/edx-platform	112855	jtauber	28309	24426
3929178	edx/edx-platform	1680122	waheedahmed	1809454	2851134
3929178	edx/edx-platform	2487234	Earthstar	1474992	2675982
3929178	edx/edx-platform	2141650	jkarni	215493	1657498
3929178	edx/edx-platform	14343	nedbat	232447	23789
3929178	edx/edx-platform	945292	halogenandtoast	123590	201288
3929178	edx/edx-platform	1013576	cpennington	204982	30236
3929178	edx/edx-platform	959412	auraz	1528395	67241
3929178	edx/edx-platform	592820	clintonb	154028	910510
3929178	edx/edx-platform	1363040	vaxXxa	51302	139175
3929178	edx/edx-platform	86828	bridger	404178	1337793
3929178	edx/edx-platform	158233	ccp0101	328452	303501
3929178	edx/edx-platform	96213	imiric	204929	1009277
3929178	edx/edx-platform	218604	ovnicraft	50812	31282
3929178	edx/edx-platform	51397	mtyaka	126645	32585
3929178	edx/edx-platform	176270	tymofij	207395	123786
3929178	edx/edx-platform	1459587	mmprandom	2069082	4634115
3929178	edx/edx-platform	216514	muhammad-ammar	3520165	6767924
3929178	edx/edx-platform	1020230	johnhess	1655531	1799120
3929178	edx/edx-platform	2555673	cheng-shiwen	2545306	4902714
3929178	edx/edx-platform	745140	benpatterson	1002087	2004678
3929178	edx/edx-platform	520419	markchang	147144	254990
3929178	edx/edx-platform	638966	edwardloveall	13410	49549
1654	html5rocks/www.html5rocks.com	778247	arthurevans	10858	1149422
1654	html5rocks/www.html5rocks.com	123471	sethladd	1004	5479
1654	html5rocks/www.html5rocks.com	123395	jakearchibald	14955	93594
1654	html5rocks/www.html5rocks.com	1232819	johnmccutchan	75281	224266
1654	html5rocks/www.html5rocks.com	590594	JQUFGJUE	15275	-
1654	html5rocks/www.html5rocks.com	1763999	joemarini	556546	822311
1654	html5rocks/www.html5rocks.com	1240001	schrodervictor	10224	1060085
1654	html5rocks/www.html5rocks.com	1429114	mangini	25982	852626
1654	html5rocks/www.html5rocks.com	609002	b3by	89563	472900
1654	html5rocks/www.html5rocks.com	668921	btford	4096	474988
1654	html5rocks/www.html5rocks.com	107250	monsur	18090	81861
1654	html5rocks/www.html5rocks.com	1799922	kuu	740901	1708551
1654	html5rocks/www.html5rocks.com	1373932	tjvantoll	26103	544280
1654	html5rocks/www.html5rocks.com	1609590	akshaysrin	151211	1749220
1654	html5rocks/www.html5rocks.com	64949	sindresorhus	3871	170270
1654	html5rocks/www.html5rocks.com	1789439	cwilso	78598	507001
1654	html5rocks/www.html5rocks.com	693934	borismus	1706	277632
1654	html5rocks/www.html5rocks.com	878	coonsta	2597	55120
1654	html5rocks/www.html5rocks.com	2063284	cwdoh	1028640	2120719
1654	html5rocks/www.html5rocks.com	455578	kmindi	198568	1949593
1654	html5rocks/www.html5rocks.com	2017911	pbakaus	35734	43004
1654	html5rocks/www.html5rocks.com	1925765	tom76kimo	917504	-
1654	html5rocks/www.html5rocks.com	2369273	sayak-sarkar	280717	1418735
1654	html5rocks/www.html5rocks.com	323935	agektmr	28380	218144
1654	html5rocks/www.html5rocks.com	686724	jeremychone	250845	74671
1654	html5rocks/www.html5rocks.com	1798387	PaulKinlan	65371	45510
1654	html5rocks/www.html5rocks.com	1749261	nepsilon	854038	600720
1654	html5rocks/www.html5rocks.com	274673	ebidel	15262	238208
1654	html5rocks/www.html5rocks.com	757844	ernestd	677505	933375
1654	html5rocks/www.html5rocks.com	99220	mikewest	68412	1497
1654	html5rocks/www.html5rocks.com	758037	petele	127712	718038
1654	html5rocks/www.html5rocks.com	466472	jjinux	320566	74551
1654	html5rocks/www.html5rocks.com	295996	gauntface	113339	139760
1654	html5rocks/www.html5rocks.com	78601	oslego	138117	63899
1654	html5rocks/www.html5rocks.com	117442	kurrik	133035	166424
1654	html5rocks/www.html5rocks.com	510112	igrigorik	2823	10652
1654	html5rocks/www.html5rocks.com	252525	beriberikix	68050	178376
5768596	TryGhost/Ghost	1293493	manuelmitasch	918696	-
5768596	TryGhost/Ghost	1807970	lholmquist	98179	1037138
5768596	TryGhost/Ghost	789721	alarobric	1501448	321603
5768596	TryGhost/Ghost	1724139	novaugust	3368500	1207005
5768596	TryGhost/Ghost	973023	jfi	180215	663625
5768596	TryGhost/Ghost	2274329	fabfou	60121	1771483
5768596	TryGhost/Ghost	2714126	M165437	209710	711773
5768596	TryGhost/Ghost	1481176	IanMitchell	898483	-
5768596	TryGhost/Ghost	1021300	morficus	35073	718799
5768596	TryGhost/Ghost	1909176	myhusam	3168622	4217981
5768596	TryGhost/Ghost	587013	cgiffard	3696	453993
5768596	TryGhost/Ghost	133701	jgable	26978	164497
5768596	TryGhost/Ghost	334479	PaulAdamDavis	89066	390392
5768596	TryGhost/Ghost	455008	iBotPeaches	34524	611784
5768596	TryGhost/Ghost	1182898	sebgie	1081019	539213
5768596	TryGhost/Ghost	5700	garthk	332777	15906
5768596	TryGhost/Ghost	2183310	JohnONolan	418556	120485
5768596	TryGhost/Ghost	459753	lennerd	409843	1609692
5768596	TryGhost/Ghost	1285971	szelpe	1819936	192612
5768596	TryGhost/Ghost	282123	knunery	372313	50970
5768596	TryGhost/Ghost	201804	joshk	4912	8701
5768596	TryGhost/Ghost	220256	jessetane	83688	452396
5768596	TryGhost/Ghost	2630808	jomahoney	1436711	1396009
5768596	TryGhost/Ghost	604316	gimelfarb	3143231	6202109
5768596	TryGhost/Ghost	220988	halfdan	13822	176576
5768596	TryGhost/Ghost	1513384	ntalbs	1579988	1460425
5768596	TryGhost/Ghost	467019	ricardobeat	35123	97396
5768596	TryGhost/Ghost	544252	appleYaks	473367	523169
